exposure,outcome,id.exposure,id.outcome,method,nsnp,b,se,pval,fdr,PRESSO_pval.x,egger_intercept,egger_pval,QE,QEp,I2,correct_causal_direction,steiger_pval,PRESSO_pval.y,lo_ci,up_ci,or,or_lci95,or_uci95,PRESSO_pval
MAX,Bacterial pneumoniae,P61244,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,-0.0934776083673109,0.0455379982452435,0.0859156813696164,,0.892,0.00981449901454102,0.66590057797545,2.52180337134723,0.866019584728778,0,TRUE,9.30917063701112e-71,0.892,-0.182732084927988,-0.00422313180663361,0.910758410565678,0.832991296767592,0.995785773074589,0.892
MAX,Bacterial pneumoniae,P61244,J10_PNEUMOBACT,Weighted median,7,-0.135713304931304,0.0852246253594727,0.111290610315337,,,0.00981449901454102,0.66590057797545,2.52180337134723,0.866019584728778,0,TRUE,9.30917063701112e-71,0.892,-0.302753570635871,0.0313269607732622,0.87309290804187,0.738781131304603,1.03182281432512,0.892
MEGF11,Bacterial pneumoniae,A6BM72,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),4,-0.120820525942099,0.0303296494465588,6.78853605220416e-05,0.00883707663736929,,-0.00220665408339705,0.907238263687555,0.666657556489922,0.881016968820531,0,TRUE,5.39493424598383e-119,0.821,-0.180266638857354,-0.061374413026844,0.886192993973888,0.835047525606183,0.940471049235557,0.821
MEGF11,Bacterial pneumoniae,A6BM72,J10_PNEUMOBACT,Contamination mixture,,-0.124985386997951,0.311224489795918,0.135150082156211,,,-0.00220665408339705,0.907238263687555,0.666657556489922,0.881016968820531,0,TRUE,5.39493424598383e-119,0.821,-0.734985386997951,0.485014613002049,0.882509798607866,0.479512466040346,1.62419874309038,0.821
MEGF11,Bacterial pneumoniae,A6BM72,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,-0.120820525942099,0.0303296494465588,0.0283115090295277,,0.821,-0.00220665408339705,0.907238263687555,0.666657556489922,0.881016968820531,0,TRUE,5.39493424598383e-119,0.821,-0.180266638857354,-0.061374413026844,0.886192993973888,0.835047525606183,0.940471049235557,0.821
MEGF11,Bacterial pneumoniae,A6BM72,J10_PNEUMOBACT,Weighted median,4,-0.145977712866016,0.0673409913430396,0.0301785281630259,,,-0.00220665408339705,0.907238263687555,0.666657556489922,0.881016968820531,0,TRUE,5.39493424598383e-119,0.821,-0.277966055898373,-0.0139893698336581,0.864176962997779,0.757322527710891,0.986108026699502,0.821
METAP1D,Bacterial pneumoniae,Q6UB28,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),6,-0.0792312233080153,0.0385642987945319,0.0399251386026573,0.443566381174274,,-0.0123766651668135,0.731741731672825,1.06615132971159,0.957055710697031,0,TRUE,1.25816945164758e-54,0.953,-0.154817248945298,-0.00364519767073281,0.923826289576651,0.856571702562688,0.996361437997074,0.953
METAP1D,Bacterial pneumoniae,Q6UB28,J10_PNEUMOBACT,Contamination mixture,,-0.123458403341567,0.25,0.255239725055233,,,-0.0123766651668135,0.731741731672825,1.06615132971159,0.957055710697031,0,TRUE,1.25816945164758e-54,0.953,-0.613458403341567,0.366541596658433,0.883858406035646,0.541474988259203,1.44273641231589,0.953
METAP1D,Bacterial pneumoniae,Q6UB28,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,-0.0792312233080153,0.0385642987945319,0.0950937772029991,,0.953,-0.0123766651668135,0.731741731672825,1.06615132971159,0.957055710697031,0,TRUE,1.25816945164758e-54,0.953,-0.154817248945298,-0.00364519767073281,0.923826289576651,0.856571702562688,0.996361437997074,0.953
METAP1D,Bacterial pneumoniae,Q6UB28,J10_PNEUMOBACT,Weighted median,6,-0.115762350382445,0.0958203471285402,0.227001619087055,,,-0.0123766651668135,0.731741731672825,1.06615132971159,0.957055710697031,0,TRUE,1.25816945164758e-54,0.953,-0.303570230754384,0.0720455299894935,0.89068686954156,0.738178044510341,1.07470427422422,0.953
MRPL58,Bacterial pneumoniae,Q14197,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),4,0.161522404787734,0.0614347051759724,0.00855930648132691,0.209694437277913,,0.0010499565193656,0.953374769147992,1.87500496460374,0.598750571020007,0,TRUE,2.77713950961499e-59,0.711,0.0411103826428285,0.28193442693264,1.17529879018331,1.04196711428169,1.32569178745973,0.711
MRPL58,Bacterial pneumoniae,Q14197,J10_PNEUMOBACT,Contamination mixture,,0.190461795161211,0.147959183673469,0.0771697188251212,,,0.0010499565193656,0.953374769147992,1.87500496460374,0.598750571020007,0,TRUE,2.77713950961499e-59,0.711,-0.0995382048387888,0.480461795161211,1.20980815222912,0.905255364072593,1.6168208698763,0.711
MRPL58,Bacterial pneumoniae,Q14197,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.161522404787734,0.0614347051759724,0.078380857970477,,0.711,0.0010499565193656,0.953374769147992,1.87500496460374,0.598750571020007,0,TRUE,2.77713950961499e-59,0.711,0.0411103826428285,0.28193442693264,1.17529879018331,1.04196711428169,1.32569178745973,0.711
MRPL58,Bacterial pneumoniae,Q14197,J10_PNEUMOBACT,Weighted median,4,0.171376524031292,0.090571484381559,0.0584685128850181,,,0.0010499565193656,0.953374769147992,1.87500496460374,0.598750571020007,0,TRUE,2.77713950961499e-59,0.711,-0.00614358535656334,0.348896633419148,1.18693757541678,0.993875247876358,1.41750266036561,0.711
MTSS2,Bacterial pneumoniae,Q765P7,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),7,0.15533887663945,0.0598004787266113,0.00938725098941484,0.216004530744225,,0.0199586923305223,0.371682104563473,4.70798727242401,0.581773429737023,0,TRUE,2.33855840315225e-73,0.649,0.0381299383352919,0.272547814943608,1.16805372016397,1.03886621265505,1.31330625307566,0.649
MTSS2,Bacterial pneumoniae,Q765P7,J10_PNEUMOBACT,Contamination mixture,,0.22038825783722,0.0790816326530612,0.019612254112932,,,0.0199586923305223,0.371682104563473,4.70798727242401,0.581773429737023,0,TRUE,2.33855840315225e-73,0.649,0.0653882578372201,0.37538825783722,1.24656062357535,1.06757343768337,1.45555643611793,0.649
MTSS2,Bacterial pneumoniae,Q765P7,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.15533887663945,0.0598004787266113,0.0407924195043369,,0.649,0.0199586923305223,0.371682104563473,4.70798727242401,0.581773429737023,0,TRUE,2.33855840315225e-73,0.649,0.0381299383352919,0.272547814943608,1.16805372016397,1.03886621265505,1.31330625307566,0.649
MTSS2,Bacterial pneumoniae,Q765P7,J10_PNEUMOBACT,Weighted median,7,0.185613065691528,0.0851377055753695,0.0292462601738181,,,0.0199586923305223,0.371682104563473,4.70798727242401,0.581773429737023,0,TRUE,2.33855840315225e-73,0.649,0.0187431627638033,0.352482968619252,1.20395631823352,1.01891991843206,1.42259542677794,0.649
NAPRT,Bacterial pneumoniae,Q6XQN6,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),8,0.110626480382312,0.0242932556500866,5.26869661207094e-06,0.0011659625602513,,-0.00823794598730281,0.478616485965139,3.77432177369492,0.80537327873375,0,TRUE,1.26791138844173e-277,0.85,0.0630116993081428,0.158241261456482,1.11697761587408,1.06503929938137,1.17144878605742,0.85
NAPRT,Bacterial pneumoniae,Q6XQN6,J10_PNEUMOBACT,Contamination mixture,,0.124472755760867,0.0331632653061225,0.0139884486042315,,,-0.00823794598730281,0.478616485965139,3.77432177369492,0.80537327873375,0,TRUE,1.26791138844173e-277,0.85,0.0594727557608666,0.189472755760867,1.13255116454517,1.06127684690546,1.2086121958212,0.85
NAPRT,Bacterial pneumoniae,Q6XQN6,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.110626480382312,0.0242932556500866,0.00262421784287174,,0.85,-0.00823794598730281,0.478616485965139,3.77432177369492,0.80537327873375,0,TRUE,1.26791138844173e-277,0.85,0.0630116993081428,0.158241261456482,1.11697761587408,1.06503929938137,1.17144878605742,0.85
NAPRT,Bacterial pneumoniae,Q6XQN6,J10_PNEUMOBACT,Weighted median,8,0.107689143090182,0.0404107321246126,0.00770192490931603,,,-0.00823794598730281,0.478616485965139,3.77432177369492,0.80537327873375,0,TRUE,1.26791138844173e-277,0.85,0.0284841081259411,0.186894178054422,1.11370148976771,1.02889365965614,1.20549970997522,0.85
NCR1,Bacterial pneumoniae,O76036,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),46,0.0586744326013294,0.0211510766833691,0.00553608486232018,0.155080453168539,,0.000912555126726068,0.79735570344556,54.9106711515181,0.147853060909868,18.0487161123401,TRUE,0,0.149,0.0172183223019259,0.100130542900733,1.06042994311633,1.01736741207609,1.10531519971037,0.149
NCR1,Bacterial pneumoniae,O76036,J10_PNEUMOBACT,Contamination mixture,,0.0511178394932833,0.0178571428571429,0.0103545143853739,,,0.000912555126726068,0.79735570344556,54.9106711515181,0.147853060909868,18.0487161123401,TRUE,0,0.149,0.0161178394932833,0.0861178394932833,1.05244690578636,1.01624843255083,1.08993475809754,0.149
NCR1,Bacterial pneumoniae,O76036,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.0586744326013294,0.0211510766833691,0.00803109065674488,,0.149,0.000912555126726068,0.79735570344556,54.9106711515181,0.147853060909868,18.0487161123401,TRUE,0,0.149,0.0172183223019259,0.100130542900733,1.06042994311633,1.01736741207609,1.10531519971037,0.149
NCR1,Bacterial pneumoniae,O76036,J10_PNEUMOBACT,Weighted median,46,0.0580604273908087,0.0294051635296269,0.0483251801254666,,,0.000912555126726068,0.79735570344556,54.9106711515181,0.147853060909868,18.0487161123401,TRUE,0,0.149,0.000426306872739993,0.115694547908877,1.05977903345728,1.00042639775443,1.12265290307876,0.149
NFKB1,Bacterial pneumoniae,P19838,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),7,0.182128999545633,0.0494637981421458,0.000231350941535669,0.0269462965062335,,0.00723718417165874,0.529365973898859,3.68386486374146,0.719368058748771,0,TRUE,1.77352657477092e-82,0.714,0.0851799551870278,0.279078043904239,1.19976895354756,1.08891300461125,1.32191050690088,0.714
NFKB1,Bacterial pneumoniae,P19838,J10_PNEUMOBACT,Contamination mixture,,0.193945560259154,0.10969387755102,0.0108417521271827,,,0.00723718417165874,0.529365973898859,3.68386486374146,0.719368058748771,0,TRUE,1.77352657477092e-82,0.714,-0.0210544397408457,0.408945560259154,1.21403018966829,0.979165657593819,1.5052297739362,0.714
NFKB1,Bacterial pneumoniae,P19838,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.182128999545633,0.0494637981421458,0.0103053456377168,,0.714,0.00723718417165874,0.529365973898859,3.68386486374146,0.719368058748771,0,TRUE,1.77352657477092e-82,0.714,0.0851799551870278,0.279078043904239,1.19976895354756,1.08891300461125,1.32191050690088,0.714
NFKB1,Bacterial pneumoniae,P19838,J10_PNEUMOBACT,Weighted median,7,0.134659881783925,0.0771169795430207,0.0807802321163083,,,0.00723718417165874,0.529365973898859,3.68386486374146,0.719368058748771,0,TRUE,1.77352657477092e-82,0.714,-0.016489398120396,0.285809161688245,1.14414757273472,0.983645807829819,1.3308384560525,0.714
NFKBIE,Bacterial pneumoniae,O00221,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),4,0.0594149600003686,0.0289717964823778,0.0402877734369765,0.443566381174274,,0.00720204256157516,0.411733430537733,1.8699434668283,0.599833984883419,0,TRUE,6.30926507308632e-176,0.515,0.00263023889490805,0.116199681105829,1.06121551137548,1.00263370100796,1.12322013558069,0.515
NFKBIE,Bacterial pneumoniae,O00221,J10_PNEUMOBACT,Contamination mixture,,0.0622212890963095,0.137755102040816,0.148118170801583,,,0.00720204256157516,0.411733430537733,1.8699434668283,0.599833984883419,0,TRUE,6.30926507308632e-176,0.515,-0.20777871090369,0.332221289096309,1.06419781404624,0.812386789161004,1.39406130494861,0.515
NFKBIE,Bacterial pneumoniae,O00221,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.0594149600003686,0.0289717964823778,0.132663817014238,,0.515,0.00720204256157516,0.411733430537733,1.8699434668283,0.599833984883419,0,TRUE,6.30926507308632e-176,0.515,0.00263023889490805,0.116199681105829,1.06121551137548,1.00263370100796,1.12322013558069,0.515
NFKBIE,Bacterial pneumoniae,O00221,J10_PNEUMOBACT,Weighted median,4,0.051809819469651,0.0369667760920504,0.161057471614275,,,0.00720204256157516,0.411733430537733,1.8699434668283,0.599833984883419,0,TRUE,6.30926507308632e-176,0.515,-0.0206450616707679,0.12426470061007,1.05317543000437,0.979566588601593,1.13231555595248,0.515
NMI,Bacterial pneumoniae,Q13287,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),23,-0.0525630707960763,0.0260204837844178,0.0433766368639474,0.454940745876377,,0.00645499663880927,0.277699470888119,25.000167104152,0.297066748789123,12.0005882026835,TRUE,0,0.356,-0.103563219013535,-0.00156292257861747,0.948794477945608,0.90161902147497,0.998438298148826,0.356
NMI,Bacterial pneumoniae,Q13287,J10_PNEUMOBACT,Contamination mixture,,-0.0900246538029484,0.0357142857142857,0.0261437720013492,,,0.00645499663880927,0.277699470888119,25.000167104152,0.297066748789123,12.0005882026835,TRUE,0,0.356,-0.160024653802948,-0.0200246538029485,0.913908653669624,0.852122780640123,0.980174507979698,0.356
NMI,Bacterial pneumoniae,Q13287,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,-0.0525630707960763,0.0260204837844178,0.0557184479983514,,0.356,0.00645499663880927,0.277699470888119,25.000167104152,0.297066748789123,12.0005882026835,TRUE,0,0.356,-0.103563219013535,-0.00156292257861747,0.948794477945608,0.90161902147497,0.998438298148826,0.356
NMI,Bacterial pneumoniae,Q13287,J10_PNEUMOBACT,Weighted median,23,-0.0516234696652277,0.0360323442140259,0.151944144059025,,,0.00645499663880927,0.277699470888119,25.000167104152,0.297066748789123,12.0005882026835,TRUE,0,0.356,-0.122246864324719,0.0189999249942631,0.949686385262972,0.884929883917496,1.01918157217294,0.356
NPL,Bacterial pneumoniae,Q9BXD5,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),14,0.0841070342890667,0.0326001660218243,0.0098812550122433,0.221287223800223,,-0.000210623213608137,0.966580398906306,12.3334281030014,0.500510567991174,0,TRUE,0,0.594,0.020210708886291,0.148003359691842,1.08774531362459,1.02041632816407,1.15951679197554,0.594
NPL,Bacterial pneumoniae,Q9BXD5,J10_PNEUMOBACT,Contamination mixture,,0.075716281658122,0.0331632653061225,0.0245771286988294,,,-0.000210623213608137,0.966580398906306,12.3334281030014,0.500510567991174,0,TRUE,0,0.594,0.0107162816581219,0.140716281658122,1.07865649610683,1.01077390666238,1.15109801403103,0.594
NPL,Bacterial pneumoniae,Q9BXD5,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.0841070342890667,0.0326001660218243,0.0228584650536574,,0.594,-0.000210623213608137,0.966580398906306,12.3334281030014,0.500510567991174,0,TRUE,0,0.594,0.020210708886291,0.148003359691842,1.08774531362459,1.02041632816407,1.15951679197554,0.594
NPL,Bacterial pneumoniae,Q9BXD5,J10_PNEUMOBACT,Weighted median,14,0.0782327534694883,0.0427367721481686,0.0671643985449882,,,-0.000210623213608137,0.966580398906306,12.3334281030014,0.500510567991174,0,TRUE,0,0.594,-0.00553131994092221,0.161996826879899,1.08137432300657,0.994483949642599,1.17585651018115,0.594
NPPB,Bacterial pneumoniae,P16860,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),4,0.107130931319541,0.0482408311000694,0.026367750412365,0.378907997808855,,0.0129782052150682,0.60520350064854,2.81230346669865,0.421478550190572,0,TRUE,1.23766449066505e-141,0.502,0.0125789023634045,0.201682960275677,1.11307998196976,1.01265834952562,1.2234600611768,0.502
NPPB,Bacterial pneumoniae,P16860,J10_PNEUMOBACT,Contamination mixture,,0.106081098666574,0.137755102040816,0.0884799979748744,,,0.0129782052150682,0.60520350064854,2.81230346669865,0.421478550190572,0,TRUE,1.23766449066505e-141,0.502,-0.163918901333426,0.376081098666574,1.11191204743451,0.848810856517608,1.45656525448122,0.502
NPPB,Bacterial pneumoniae,P16860,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.107130931319541,0.0482408311000694,0.112964052501805,,0.502,0.0129782052150682,0.60520350064854,2.81230346669865,0.421478550190572,0,TRUE,1.23766449066505e-141,0.502,0.0125789023634045,0.201682960275677,1.11307998196976,1.01265834952562,1.2234600611768,0.502
NPPB,Bacterial pneumoniae,P16860,J10_PNEUMOBACT,Weighted median,4,0.0747626457192803,0.0523858364358842,0.153535566906719,,,0.0129782052150682,0.60520350064854,2.81230346669865,0.421478550190572,0,TRUE,1.23766449066505e-141,0.502,-0.0279135936950527,0.177438885133613,1.07762834082731,0.97247239091705,1.19415507504446,0.502
NTF4,Bacterial pneumoniae,P34130,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),5,-0.125946242378207,0.0457495327805903,0.00590606549878577,0.161359542577937,,-0.00535780752301875,0.834402209984224,0.971848490689338,0.914034210081487,0,TRUE,4.63658038410932e-35,0.919,-0.215615326628164,-0.0362771581282504,0.88166224157482,0.806045306410281,0.964372972631731,0.919
NTF4,Bacterial pneumoniae,P34130,J10_PNEUMOBACT,Contamination mixture,,-0.124051495325125,0.303571428571429,0.17824397976108,,,-0.00535780752301875,0.834402209984224,0.971848490689338,0.914034210081487,0,TRUE,4.63658038410932e-35,0.919,-0.719051495325125,0.470948504674875,0.883334352121875,0.487214161775538,1.60151251514329,0.919
NTF4,Bacterial pneumoniae,P34130,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,-0.125946242378207,0.0457495327805903,0.0512188863170539,,0.919,-0.00535780752301875,0.834402209984224,0.971848490689338,0.914034210081487,0,TRUE,4.63658038410932e-35,0.919,-0.215615326628164,-0.0362771581282504,0.88166224157482,0.806045306410281,0.964372972631731,0.919
NTF4,Bacterial pneumoniae,P34130,J10_PNEUMOBACT,Weighted median,5,-0.0896223932051958,0.115912855209907,0.439411308080219,,,-0.00535780752301875,0.834402209984224,0.971848490689338,0.914034210081487,0,TRUE,4.63658038410932e-35,0.919,-0.316811589416613,0.137566803006222,0.914276357062275,0.728467993276328,1.14747835841565,0.919
NUCB2,Bacterial pneumoniae,P80303,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),21,0.0740589248619665,0.0310397207068523,0.0170355098069246,0.314163193356035,,-0.000150994243022314,0.979779599984724,30.3183708601073,0.0648565466492991,34.0333948275701,TRUE,0,0.101,0.0132210722765361,0.134896777447397,1.07687025805805,1.01330885709581,1.14441864844014,0.101
NUCB2,Bacterial pneumoniae,P80303,J10_PNEUMOBACT,Contamination mixture,,0.0606071834367881,0.0280612244897959,0.0664583624273226,,,-0.000150994243022314,0.979779599984724,30.3183708601073,0.0648565466492991,34.0333948275701,TRUE,0,0.101,0.00560718343678807,0.115607183436788,1.06248147188318,1.00562293311318,1.12255482738477,0.101
NUCB2,Bacterial pneumoniae,P80303,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.0740589248619665,0.0310397207068523,0.0270365529588999,,0.101,-0.000150994243022314,0.979779599984724,30.3183708601073,0.0648565466492991,34.0333948275701,TRUE,0,0.101,0.0132210722765361,0.134896777447397,1.07687025805805,1.01330885709581,1.14441864844014,0.101
NUCB2,Bacterial pneumoniae,P80303,J10_PNEUMOBACT,Weighted median,21,0.0703940168618531,0.0319758001483453,0.0277022106467845,,,-0.000150994243022314,0.979779599984724,30.3183708601073,0.0648565466492991,34.0333948275701,TRUE,0,0.101,0.00772144857109633,0.13306658515261,1.07293085082611,1.0077513358299,1.14232605775354,0.101
NUDT16,Bacterial pneumoniae,Q96DE0,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),11,0.111212817298718,0.0546453181531414,0.0418332088427968,0.450095155435352,,-0.00588865154067981,0.438679365878114,13.7460783291892,0.184891988130979,27.2519786333138,TRUE,2.73685304723243e-173,0.25,0.00410799371856095,0.218317640878875,1.11763273312601,1.00411644309078,1.24398214445113,0.25
NUDT16,Bacterial pneumoniae,Q96DE0,J10_PNEUMOBACT,Contamination mixture,,0.177972344472665,0.0612244897959184,0.0317650293780255,,,-0.00588865154067981,0.438679365878114,13.7460783291892,0.184891988130979,27.2519786333138,TRUE,2.73685304723243e-173,0.25,0.0579723444726645,0.297972344472665,1.19479227816738,1.0596856891385,1.34712453192507,0.25
NUDT16,Bacterial pneumoniae,Q96DE0,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.111212817298718,0.0546453181531414,0.0692033710561285,,0.25,-0.00588865154067981,0.438679365878114,13.7460783291892,0.184891988130979,27.2519786333138,TRUE,2.73685304723243e-173,0.25,0.00410799371856095,0.218317640878875,1.11763273312601,1.00411644309078,1.24398214445113,0.25
NUDT16,Bacterial pneumoniae,Q96DE0,J10_PNEUMOBACT,Weighted median,11,0.134755844958935,0.062295203579635,0.0305272064940396,,,-0.00588865154067981,0.438679365878114,13.7460783291892,0.184891988130979,27.2519786333138,TRUE,2.73685304723243e-173,0.25,0.0126572459428505,0.25685444397502,1.14425737403684,1.01273768791327,1.2928569299475,0.25
OBP2B,Bacterial pneumoniae,Q9NPH6,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),37,-0.0504490568345553,0.02489439451997,0.0427112438506208,0.450095155435352,,0.000322752539390698,0.92349358462797,45.3491167222949,0.136584609178341,20.615873908959,TRUE,0,0.167,-0.0992420700936965,-0.00165604357541413,0.950802364320735,0.905523481336535,0.998345326908117,0.167
OBP2B,Bacterial pneumoniae,Q9NPH6,J10_PNEUMOBACT,Contamination mixture,,-0.0605645951774161,0.0229591836734694,0.0239239548663979,,,0.000322752539390698,0.92349358462797,45.3491167222949,0.136584609178341,20.615873908959,TRUE,0,0.167,-0.105564595177416,-0.015564595177416,0.941232967944145,0.899816347172897,0.984555907134143,0.167
OBP2B,Bacterial pneumoniae,Q9NPH6,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,-0.0504490568345553,0.02489439451997,0.0501684986630415,,0.167,0.000322752539390698,0.92349358462797,45.3491167222949,0.136584609178341,20.615873908959,TRUE,0,0.167,-0.0992420700936965,-0.00165604357541413,0.950802364320735,0.905523481336535,0.998345326908117,0.167
OBP2B,Bacterial pneumoniae,Q9NPH6,J10_PNEUMOBACT,Weighted median,37,-0.0661179591750565,0.030780776617942,0.031711559217655,,,0.000322752539390698,0.92349358462797,45.3491167222949,0.136584609178341,20.615873908959,TRUE,0,0.167,-0.126448281346223,-0.00578763700389016,0.9360204455797,0.881219723862784,0.994229079102688,0.167
OGT,Bacterial pneumoniae,O15294,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),3,0.147253767755854,0.0460400488156009,0.00138199992613163,0.0712984728070833,,0.000582938978624131,0.980908220384347,0.247494265443103,0.883603246983807,0,TRUE,9.36180582028741e-19,,0.0570152720772764,0.237492263434432,1.15864795321658,1.0586719783923,1.26806518628331,
OGT,Bacterial pneumoniae,O15294,J10_PNEUMOBACT,Contamination mixture,,0.151129229354698,0.288265306122449,0.260704042070431,,,0.000582938978624131,0.980908220384347,0.247494265443103,0.883603246983807,0,TRUE,9.36180582028741e-19,,-0.413870770645302,0.716129229354698,1.16314696110103,0.66108637751197,2.04649634168883,
OGT,Bacterial pneumoniae,O15294,J10_PNEUMOBACT,Weighted median,3,0.156468174411871,0.154730772254128,0.311907054385972,,,0.000582938978624131,0.980908220384347,0.247494265443103,0.883603246983807,0,TRUE,9.36180582028741e-19,,-0.146804139206221,0.459740488029962,1.16937354572599,0.863463079419687,1.58366295217023,
PAG1,Bacterial pneumoniae,Q9NWQ8,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),9,0.132493523116162,0.0622783650911345,0.0333834908425648,0.414122771207857,,-0.004968686746709,0.842306428365422,8.55374662602584,0.381326598212774,6.47373192398515,TRUE,6.84931744861471e-84,0.422,0.010427927537538,0.254559118694785,1.14167162159076,1.01048248785934,1.28989280586831,0.422
PAG1,Bacterial pneumoniae,Q9NWQ8,J10_PNEUMOBACT,Contamination mixture,,0.16580782553372,0.114795918367347,0.0473120401670326,,,-0.004968686746709,0.842306428365422,8.55374662602584,0.381326598212774,6.47373192398515,TRUE,6.84931744861471e-84,0.422,-0.0591921744662803,0.39080782553372,1.18034624751604,0.942525622393327,1.47817441873616,0.422
PAG1,Bacterial pneumoniae,Q9NWQ8,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.132493523116162,0.0622783650911345,0.0660556542846545,,0.422,-0.004968686746709,0.842306428365422,8.55374662602584,0.381326598212774,6.47373192398515,TRUE,6.84931744861471e-84,0.422,0.010427927537538,0.254559118694785,1.14167162159076,1.01048248785934,1.28989280586831,0.422
PAG1,Bacterial pneumoniae,Q9NWQ8,J10_PNEUMOBACT,Weighted median,9,0.0837124195482564,0.084187373408348,0.320048426985797,,,-0.004968686746709,0.842306428365422,8.55374662602584,0.381326598212774,6.47373192398515,TRUE,6.84931744861471e-84,0.422,-0.0812948323321057,0.248719671428619,1.08731615797073,0.92192183900532,1.28238249422509,0.422
PAXX,Bacterial pneumoniae,Q9BUH6,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),6,0.174769229140418,0.0860077113496218,0.0421518201547594,0.450095155435352,,0.0329670836584292,0.0947689940428488,6.91080079500507,0.227359145915689,27.649484505271,TRUE,5.44683794506538e-56,0.308,0.00619411489515953,0.343344343385677,1.19097134341656,1.00621333809457,1.40965408342275,0.308
PAXX,Bacterial pneumoniae,Q9BUH6,J10_PNEUMOBACT,Contamination mixture,,0.448027615250901,0.214285714285714,0.197655072959645,,,0.0329670836584292,0.0947689940428488,6.91080079500507,0.227359145915689,27.649484505271,TRUE,5.44683794506538e-56,0.308,0.0280276152509007,0.868027615250901,1.56522191905272,1.02842408421841,2.38220758680986,0.308
PAXX,Bacterial pneumoniae,Q9BUH6,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.174769229140418,0.0860077113496218,0.0978591054067383,,0.308,0.0329670836584292,0.0947689940428488,6.91080079500507,0.227359145915689,27.649484505271,TRUE,5.44683794506538e-56,0.308,0.00619411489515953,0.343344343385677,1.19097134341656,1.00621333809457,1.40965408342275,0.308
PAXX,Bacterial pneumoniae,Q9BUH6,J10_PNEUMOBACT,Weighted median,6,0.082405555410696,0.0947192596330945,0.384301560833574,,,0.0329670836584292,0.0947689940428488,6.91080079500507,0.227359145915689,27.649484505271,TRUE,5.44683794506538e-56,0.308,-0.103244193470169,0.268055304291561,1.08589611158364,0.901906706860259,1.30741944392168,0.308
PCARE,Bacterial pneumoniae,A6NGG8,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),3,0.0562551407736916,0.0225482642441275,0.0126000878302008,0.260598078207798,,0.00162867098796566,0.93689450873609,0.457753189133681,0.795426687423514,0,TRUE,1.47328941466447e-120,,0.0120605428552018,0.100449738692181,1.05786755445394,1.012133564467,1.10566806798438,
PCARE,Bacterial pneumoniae,A6NGG8,J10_PNEUMOBACT,Contamination mixture,,0.0599125157898331,0.0561224489795918,0.233633947202495,,,0.00162867098796566,0.93689450873609,0.457753189133681,0.795426687423514,0,TRUE,1.47328941466447e-120,,-0.050087484210167,0.169912515789833,1.06174365667702,0.951146210585829,1.18520116039737,
PCARE,Bacterial pneumoniae,A6NGG8,J10_PNEUMOBACT,Weighted median,3,0.0548172103348453,0.0511263877872274,0.283634625394972,,,0.00162867098796566,0.93689450873609,0.457753189133681,0.795426687423514,0,TRUE,1.47328941466447e-120,,-0.0453905097281205,0.155024930397811,1.05634750761984,0.955624228400677,1.16768707164547,
